stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type
39.782598,,-104.869157,,33017,Vehicles Travelling West,47th Ave & Galena St,0
39.725652,,-104.929761,,11542,Vehicles Travelling West,6th Ave & Elm St,0
39.725537,,-104.976041,,11543,Vehicles Travelling East,6th Ave & Emerson St,0
39.725657,,-104.933242,,11540,Vehicles Travelling West,6th Ave & Dexter St,0
39.725279,,-104.929176,,11541,Vehicles Travelling East,6th Ave & Elm St,0
39.725522,,-104.96774,,11546,Vehicles Travelling East,6th Ave & Franklin St,0
39.725466,,-104.869972,,11547,Vehicles Travelling East,6th Ave & Fulton St,0
39.725467,,-104.872088,,11544,Vehicles Travelling East,6th Ave & Empire St,0
39.725647,,-104.872705,,11545,Vehicles Travelling West,6th Ave & Empire St,0
39.725646,,-104.870947,,11548,Vehicles Travelling West,6th Ave & Fulton St,0
39.725282,,-104.925809,,11549,Vehicles Travelling East,6th Ave & Glencoe St,0
39.536213,,-104.836563,,33010,Vehicles Travelling East,Lincoln Ave & S Peoria St,0
40.037148,,-105.258301,,19395,Vehicles Travelling North,28th St & Hwy 119 Farside,0
40.054814,,-105.177427,,19393,Vehicles Travelling West,Heatherwood Dr & Ashfield Ct,0
40.056888,,-105.171305,,19392,Vehicles Travelling Southwest,4700 Block Heatherwood Dr,0
39.978846,,-105.24943,,19390,Vehicles Travelling Northwest,Gillaspie Dr & Darley Ave,0
39.740198,,-104.808146,,22260,Vehicles Travelling West,Colfax Ave & Helena St,0
39.711363,,-105.040198,,22264,Vehicles Travelling West,W Alameda Ave & S Perry St,0
39.656016,,-104.98775,,22268,Vehicles Travelling South,S Broadway & W Floyd Ave,0
39.543953,,-104.917725,,25062,Vehicles Travelling East,S University Blvd & Crossland Way,0
39.544393,,-104.918528,,25060,Vehicles Travelling West,S University Blvd & Crossland Way,0
39.943201,,-105.158564,,25067,Vehicles Travelling East,Rock Creek Pkwy & Pitkin Ave,0
39.502743,,-105.322805,,25064,Vehicles Travelling West,Mountain View PnR,0
39.939493,,-105.155127,,25068,Vehicles Travelling East,Rock Creek Pkwy & Indiana St,0
39.937656,,-105.147988,,25069,Vehicles Travelling East,Rock Creek Pkwy & S 88th St,0
39.580816,,-105.047304,,25280,Vehicles Travelling West,W Mineral Ave & S Utica Dr,0
39.780509,,-104.749367,,25281,Vehicles Travelling South,Jebel St & Green Valley Ranch Blvd,0
40.121142,,-105.151456,,19973,Vehicles Travelling Northeast,Hwy 119 & Airport Rd,0
40.010647,,-105.102748,,19971,Vehicles Travelling North,Hwy 287 & Lucerne Dr,0
39.81844,,-104.912752,,15488,Vehicles Travelling North,Monaco St & 67th Ave,0
39.80479,,-105.106662,,16257,Vehicles Travelling Southeast,Ralston Rd & W 59th Pl,0
39.795971,,-104.936628,,19976,Vehicles Travelling Northeast,Vasquez Blvd & 56th Ave,0
39.802487,,-105.104694,,16255,Vehicles Travelling North,Ralston Rd & Independence St,0
39.667433,,-105.04182,,16254,Vehicles Travelling South,S Raleigh St & W Yale Ave,0
39.806849,,-105.108763,,16259,Vehicles Travelling Southeast,Ralston Rd & Allendale Dr,0
39.804985,,-105.106515,,16258,Vehicles Travelling Northwest,Ralston Rd & W 59th Ave,0
39.653478,,-104.898602,,16700,Vehicles Travelling North,S Tamarac Dr & Hampden Ave,0
39.653274,,-104.961298,,22481,Vehicles Travelling West,Hampden Ave & S University Blvd,0
39.65314,,-104.941865,,22480,Vehicles Travelling West,Hampden Ave & S Colorado Blvd,0
39.710914,,-105.103671,,12015,Vehicles Travelling East,W Alameda Ave & S Hoyt St,0
39.71107,,-104.969395,,12017,Vehicles Travelling East,Alameda Ave & S Humboldt St,0
39.711086,,-105.104126,,12016,Vehicles Travelling West,W Alameda Ave & S Hoyt St,0
39.711153,,-104.921906,,12011,Vehicles Travelling East,Alameda Ave & S Holly St,0
39.711243,,-105.029121,,12013,Vehicles Travelling West,W Alameda Ave & S Hooker St,0
39.711387,,-104.922643,,12012,Vehicles Travelling West,Alameda Ave & S Holly St,0
39.931554,,-105.032171,,17258,Vehicles Travelling East,Westlake Dr & S Princess Cir,0
39.93145,,-105.032697,,17259,Vehicles Travelling Southwest,Westlake Dr & S Princess Cir,0
39.65558,,-104.764761,,26397,Vehicles Travelling North,S Ceylon Way & Floyd Ave,0
39.65287,,-104.771789,,26396,Vehicles Travelling East,Hampden Ave & S Tower Rd,0
39.677648,,-104.769689,,26391,Vehicles Travelling Northeast,Iliff Ave & S Argonne St,0
39.677569,,-104.770642,,26390,Vehicles Travelling West,Iliff Ave & S Argonne St,0
39.652937,,-104.79067,,26393,Vehicles Travelling East,Hampden Ave & S Buckley Rd,0
39.679307,,-104.767854,,26392,Vehicles Travelling East,Iliff Ave & Wesley Dr,0
39.934823,,-105.023978,,17250,Vehicles Travelling Southwest,Westlake Dr & W 132nd Cir,0
39.933234,,-105.025133,,17254,Vehicles Travelling Northeast,Westlake Dr & Grove Way,0
39.93216,,-105.028072,,17255,Vehicles Travelling East,Westlake Dr & Hazel Ct,0
39.932279,,-105.028199,,17256,Vehicles Travelling West,Westlake Dr & King Cir,0
39.93112,,-105.033883,,17257,Vehicles Travelling East,Westlake Dr & Lowell Blvd,0
39.756905,,-104.953122,,10709,Vehicles Travelling East,28th Ave & Fillmore St,0
39.757028,,-104.953907,,10708,Vehicles Travelling West,28th Ave & Fillmore St,0
39.755433,,-105.141737,,10702,Vehicles Travelling East,W 27th Ave & Youngfield St,0
39.679881,,-104.938629,,26121,Vehicles Travelling East,Colorado Station Gate A,0
39.757033,,-104.95762,,10706,Vehicles Travelling West,28th Ave & Columbine St,0
39.756913,,-104.956879,,10705,Vehicles Travelling East,28th Ave & Columbine St,0
39.668094,,-104.847098,,15954,Vehicles Travelling North,S Peoria St & Yale Ave,0
39.678143,,-104.992653,,24882,Vehicles Travelling North,Evans Station,0
39.5389,,-105.036253,,24881,Vehicles Travelling West,S Santa Fe Dr & Highlands Ranch Pkwy,0
39.538067,,-105.035335,,24880,Vehicles Travelling East,Highlands Ranch Pkwy & S Santa Fe Dr,0
39.580704,,-105.137219,,24886,Vehicles Travelling North,Ken Caryl PnR Gate A,0
39.642183,,-105.02477,,24889,Vehicles Travelling South,W Oxford Ave & S Federal Blvd,0
39.643408,,-105.004413,,24888,Vehicles Travelling South,Oxford - City of Sheridan Station,0
39.763702,,-104.774848,,26020,Vehicles Travelling East,Wal-Mart @ Salida St & Tower Rd,0
39.514841,,-104.792191,,26128,Vehicles Travelling East,Mainstreet & Jordan Rd,0
39.515445,,-104.793248,,26129,Vehicles Travelling North,S Jordan Rd & Mainstreet,0
39.711159,,-104.913248,,22875,Vehicles Travelling East,Alameda Ave & S Monaco Pkwy,0
39.971971,,-105.241884,,22876,Vehicles Travelling Southwest,Greenbriar Blvd & Greenbriar Ct,0
39.764405,,-104.941204,,22877,Vehicles Travelling East,Bruce Randolph Ave & Colorado Blvd,0
39.820327,,-105.221534,,22872,Vehicles Travelling North,Hwy 93 & W 68th Ave,0
39.819924,,-105.221795,,22873,Vehicles Travelling South,Hwy 93 & W 68th Ave,0
39.780897,,-104.814825,,24083,Vehicles Travelling Southeast,Bolling Dr & Eureka St,0
39.781717,,-104.818753,,24082,Vehicles Travelling Southeast,Bolling Dr & Eagle St,0
39.783058,,-104.822015,,24081,Vehicles Travelling Southeast,Bolling Dr & Dillon St,0
39.762086,,-105.108805,,10894,Vehicles Travelling West,W 32nd Ave & Kipling St,0
39.764514,,-104.940215,,22878,Vehicles Travelling West,Bruce Randolph Ave & Colorado Blvd,0
39.779942,,-104.950431,,22879,Vehicles Travelling East,46th Ave & Steele St,0
39.787251,,-104.919842,,14624,Vehicles Travelling North,Ivy St & 50th Ave,0
39.749706,,-105.21452,,14626,Vehicles Travelling South,Jackson St & 19th St,0
39.640764,,-105.030021,,14620,Vehicles Travelling South,S Irving St & W Oxford Ave,0
39.640767,,-105.02992,,14621,Vehicles Travelling North,S Irving St & W Oxford Ave,0
39.703398,,-105.029872,,14622,Vehicles Travelling South,S Irving St & W Walsh Pl,0
39.787187,,-104.920004,,14623,Vehicles Travelling South,Ivy St & 50th Ave,0
39.747594,,-105.212543,,14629,Vehicles Travelling Southwest,Jackson St & 22nd St,0
39.68203,,-105.117192,,14680,Vehicles Travelling East,W Jewell Ave & S Oak St,0
39.682196,,-105.118349,,14681,Vehicles Travelling West,W Jewell Ave & S Oak St,0
39.750804,,-104.940523,,13058,Vehicles Travelling North,Colorado Blvd & 23rd Ave,0
39.754909,,-104.940463,,13059,Vehicles Travelling North,Colorado Blvd & 26th Ave,0
39.741714,,-104.94081,,13052,Vehicles Travelling South,Colorado Blvd & 16th Ave,0
39.744314,,-104.940581,,13053,Vehicles Travelling North,Colorado Blvd & 17th Ave,0
39.737757,,-104.94053,,13050,Vehicles Travelling North,Colorado Blvd & 14th Ave,0
39.736956,,-104.940809,,13051,Vehicles Travelling South,Colorado Blvd & 13th Ave,0
39.717358,,-104.940846,,13056,Vehicles Travelling South,Colorado Blvd & 1st Ave,0
39.750661,,-104.940827,,13057,Vehicles Travelling South,Colorado Blvd & 23rd Ave,0
39.744102,,-104.940865,,13054,Vehicles Travelling South,Colorado Blvd & 17th Ave,0
39.718163,,-104.94057,,13055,Vehicles Travelling North,Colorado Blvd & 1st Ave,0
39.667939,,-104.937392,,33506,Vehicles Travelling West,Yale Ave & S Clermont Dr,0
39.609297,,-104.74561,,33507,Vehicles Travelling East,Smoky Hill Rd & Picadilly PnR,0
39.69386,,-104.791233,,33504,Vehicles Travelling South,S Buckley Rd & Arizona Dr,0
39.694079,,-104.790916,,33505,Vehicles Travelling North,S Buckley Rd & S Pitkin Way,0
39.563159,,-104.897006,,33502,Vehicles Travelling South,Acres Green Dr & Park Meadows Dr,0
39.56339,,-104.896742,,33503,Vehicles Travelling North,Acres Green Dr & Park Meadows Dr,0
39.698893,,-104.903657,,33500,Vehicles Travelling South,S Quebec St & Leetsdale Dr,0
39.856408,,-104.991418,,33501,Vehicles Travelling West,W 88th Ave & Conifer Rd,0
39.720208,,-105.015442,,33508,Vehicles Travelling East,W 2nd Ave & Yuma St,0
39.720197,,-105.012118,,33509,Vehicles Travelling East,W 2nd Ave & Tejon St,0
39.610768,,-104.885363,,17829,Vehicles Travelling North,S DTC Blvd & Orchard Rd,0
39.856487,,-105.101075,,17826,Vehicles Travelling West,W 88th Ave & Garrison St,0
39.580681,,-105.054628,,17823,Vehicles Travelling East,W Ken Caryl Ave & S Sheridan Ct,0
39.580654,,-105.058557,,17822,Vehicles Travelling East,W Ken Caryl Ave & S Depew St,0
39.58064,,-105.062945,,17821,Vehicles Travelling East,W Ken Caryl Ave & S Harlan St,0
39.580625,,-105.065922,,17820,Vehicles Travelling East,W Ken Caryl Ave & S Kendall Blvd,0
39.757199,,-105.142609,,20251,Vehicles Travelling South,2800 Block Youngfield St,0
39.710659,,-104.819475,,16378,Vehicles Travelling South,S Sable Blvd & Alameda Ave,0
39.731664,,-105.005549,,23059,Vehicles Travelling Southeast,10th & Osage Station,0
39.740512,,-105.000881,,23058,Vehicles Travelling West,Colfax at Auraria Station,0
39.677816,,-105.024934,,23509,Vehicles Travelling North,S Federal Blvd & W Warren Ave,0
39.782021,,-104.846877,,23508,Vehicles Travelling North,Peoria St & Albrook Dr,0
39.748027,,-104.990439,,23055,Vehicles Travelling Southwest,18th & Stout Station,0
39.7481,,-104.986756,,23054,Vehicles Travelling Southwest,20th & Welton Station,0
39.536105,,-104.860965,,23505,Vehicles Travelling East,Lincoln Ave & S Havana St,0
39.746065,,-104.992913,,23056,Vehicles Travelling Southwest,16th & Stout Station,0
39.758988,,-104.97345,,23051,Vehicles Travelling North,30th & Downing Station,0
39.885354,,-104.88091,,23502,Vehicles Travelling West,104th Ave & Hwy 85,0
39.753397,,-104.980039,,23053,Vehicles Travelling Southwest,25th & Welton Station,0
39.74367,,-104.997464,,29104,Vehicles Travelling North,Theatre District / Convention Center Station,0
40.006072,,-105.233994,,15288,Vehicles Travelling North,McIntire St & Shoup Pl,0
39.794008,,-104.828746,,15285,Vehicles Travelling Northwest,Maxwell Pl & Yost Ct,0
40.006279,,-105.234121,,15287,Vehicles Travelling South,McIntire St & Pennsylvania Ave,0
39.793734,,-104.828823,,15286,Vehicles Travelling Southeast,Maxwell Pl & Yost Ct,0
39.79317,,-104.816595,,15281,Vehicles Travelling Southwest,Maxwell Pl & Sable St,0
39.793354,,-104.816059,,15280,Vehicles Travelling Northeast,Maxwell Pl & Sable St,0
39.794743,,-104.832471,,15283,Vehicles Travelling Northwest,Maxwell Pl & Wheeling St,0
39.794339,,-104.831883,,15282,Vehicles Travelling Southeast,Maxwell Pl & Wheeling St,0
40.049742,,-105.259096,,25669,Vehicles Travelling North,28th St & Jay Rd,0
40.168953,,-105.098549,,26629,Vehicles Travelling East,6th Ave & Collyer St,0
39.884684,,-105.012203,,16887,Vehicles Travelling South,Ura Ln & W 104th Ave,0
39.762092,,-105.101917,,10885,Vehicles Travelling West,W 32nd Ave & Holland St,0
39.7621,,-105.104611,,10886,Vehicles Travelling West,W 32nd Ave & Independence Ct,0
39.762062,,-105.059901,,10880,Vehicles Travelling East,W 32nd Ave & Fenton St,0
39.76267,,-105.098423,,10881,Vehicles Travelling Southwest,W 32nd Ave & Field St,0
39.762496,,-105.098537,,10882,Vehicles Travelling Northeast,W 32nd Ave & Flower St,0
39.762136,,-105.06177,,10883,Vehicles Travelling West,W 32nd Ave & Gray St,0
39.561298,,-104.959772,,22676,Vehicles Travelling North,S University Blvd & Dad Clark Dr,0
39.729268,,-105.053124,,22674,Vehicles Travelling North,Sheridan Blvd & W 8th Ave,0
39.560619,,-104.960295,,22675,Vehicles Travelling West,Dad Clark Dr & S University Blvd,0
39.76206,,-105.064523,,10888,Vehicles Travelling East,W 32nd Ave & Ingalls St,0
39.762141,,-105.063818,,10889,Vehicles Travelling West,W 32nd Ave & Ingalls St,0
39.580861,,-105.095652,,22670,Vehicles Travelling West,8600 Block W Ken Caryl Ave,0
39.613129,,-104.993017,,15007,Vehicles Travelling East,W Littleton Blvd & S Elati Way,0
39.613344,,-105.004715,,15006,Vehicles Travelling West,W Littleton Blvd & S Datura St,0
39.887992,,-105.073145,,26566,Vehicles Travelling East,US 36 & Church Ranch Station Gate A,0
39.888416,,-105.07178,,26567,Vehicles Travelling West,US 36 & Church Ranch Station Gate B,0
39.697001,,-104.912728,,15557,Vehicles Travelling North,S Monaco Pkwy & Mississippi Ave,0
39.789693,,-104.737923,,34812,Vehicles Travelling South,Orleans St & 51st Dr,0
39.678061,,-104.819215,,16376,Vehicles Travelling North,S Sable Blvd & Adriatic Pl,0
39.685448,,-104.912961,,15556,Vehicles Travelling South,S Monaco Pkwy & Mexico Ave,0
39.646008,,-104.91267,,15551,Vehicles Travelling Northwest,S Monaco Pkwy & Mansfield Ave,0
39.820235,,-104.977911,,24706,Vehicles Travelling North,Washington St & 68th Ave,0
39.820101,,-104.978114,,24707,Vehicles Travelling South,Washington St & 68th Ave,0
39.761987,,-104.804376,,24700,Vehicles Travelling West,32nd Ave & Jasper St,0
39.772928,,-104.795764,,24701,Vehicles Travelling West,40th Ave & Airport Way,0
39.772733,,-104.795596,,24702,Vehicles Travelling East,40th Ave & 40th Cir E,0
39.702558,,-104.912964,,15550,Vehicles Travelling South,S Monaco Pkwy & Leetsdale Dr,0
39.779895,,-105.001786,,15000,Vehicles Travelling South,Lipan St & W 46th Ave,0
39.852574,,-105.025079,,22019,Vehicles Travelling South,Federal Blvd & W 86th Ave,0
39.758468,,-105.016264,,22013,Vehicles Travelling West,W 29th Ave & Zuni St,0
39.728658,,-105.08135,,17060,Vehicles Travelling North,Wadsworth Blvd & Highland Dr,0
39.768439,,-104.986216,,22017,Vehicles Travelling Southeast,31st St & Ringsby Ct,0
39.758053,,-105.015923,,22014,Vehicles Travelling South,Zuni St & W 29th Ave,0
39.758516,,-105.022215,,22015,Vehicles Travelling West,W 29th Ave & Decatur St,0
39.67864,,-104.980842,,13618,Vehicles Travelling West,Evans Ave & S Pearl St,0
39.678492,,-105.006325,,13619,Vehicles Travelling East,W Evans Ave & S Pecos St,0
39.678531,,-104.908593,,13614,Vehicles Travelling West,Evans Ave & S Oneida St,0
39.679345,,-105.03864,,13615,Vehicles Travelling Northwest,W Evans Ave & S Patton Ct,0
39.679205,,-105.038611,,13616,Vehicles Travelling Southeast,W Evans Ave & S Patton Ct,0
39.678491,,-104.980746,,13617,Vehicles Travelling East,Evans Ave & S Pearl St,0
39.678461,,-104.975413,,13611,Vehicles Travelling East,Evans Ave & S Ogden St,0
39.678582,,-104.976043,,13612,Vehicles Travelling West,Evans Ave & S Ogden St,0
39.678376,,-104.907676,,13613,Vehicles Travelling East,Evans Ave & S Oneida St,0
39.783718,,-104.9203,,11289,Vehicles Travelling East,48th Ave & Ivy St,0
39.783818,,-104.920518,,11288,Vehicles Travelling West,48th Ave & Ivy St,0
40.025039,,-105.218397,,19700,Vehicles Travelling North,2500 Block Central Ave,0
40.025532,,-105.219795,,19701,Vehicles Travelling West,5700 Block Central Ave,0
40.02491,,-105.218559,,19703,Vehicles Travelling South,2500 Block Central Ave,0
39.783352,,-104.933703,,11281,Vehicles Travelling East,4600 Block 48th Ave,0
39.783487,,-104.933772,,11280,Vehicles Travelling West,4600 Block 48th Ave,0
39.783806,,-104.927377,,11283,Vehicles Travelling West,48th Ave & Forest St,0
39.783696,,-104.926428,,11282,Vehicles Travelling East,48th Ave & Forest St,0
39.783758,,-105.060949,,11285,Vehicles Travelling East,W 48th Ave & Golden Ct,0
39.783904,,-105.061181,,11284,Vehicles Travelling West,W 48th Ave & Golden Ct,0
39.783704,,-104.923402,,11287,Vehicles Travelling East,48th Ave & Holly St,0
39.78385,,-104.923246,,11286,Vehicles Travelling West,48th Ave & Holly St,0
39.652967,,-104.809498,,17621,Vehicles Travelling East,Hampden Ave & S Chambers Rd,0
39.652951,,-104.802744,,17623,Vehicles Travelling East,Hampden Ave & S Kalispell St,0
39.652937,,-104.795433,,17625,Vehicles Travelling East,Hampden Ave & S Nucla St,0
39.652949,,-104.798923,,17624,Vehicles Travelling East,Hampden Ave & S Laredo St,0
39.649506,,-104.791416,,17627,Vehicles Travelling South,S Buckley Rd & Kenyon Dr,0
39.652506,,-104.791345,,17626,Vehicles Travelling South,S Buckley Rd & Hampden Ave,0
39.647711,,-104.791448,,17628,Vehicles Travelling South,S Buckley Rd & Kent Dr,0
39.765149,,-104.929444,,13530,Vehicles Travelling South,Elm St & 35th Ave,0
39.974629,,-105.260023,,13537,Vehicles Travelling North,Lehigh St & Emerson Ave,0
39.76199,,-104.946792,,15242,Vehicles Travelling West,MLK Blvd & Madison St,0
39.76931,,-104.912462,,11019,Vehicles Travelling West,38th Ave & Monaco Pkwy,0
39.842432,,-105.038533,,11757,Vehicles Travelling East,W 80th Ave & Oakwood St,0
39.841943,,-105.119699,,11756,Vehicles Travelling East,W 80th Ave & Oak St,0
39.842039,,-105.119137,,11755,Vehicles Travelling West,W 80th Ave & Oak St,0
39.841946,,-105.116375,,11754,Vehicles Travelling East,W 80th Ave & Moore St,0
39.842032,,-105.116444,,11753,Vehicles Travelling West,W 80th Ave & Moore St,0
39.84188,,-105.034781,,11752,Vehicles Travelling West,W 80th Ave & Lowell Blvd,0
39.841741,,-105.033977,,11751,Vehicles Travelling East,W 80th Ave & Lowell Blvd,0
39.841246,,-105.066959,,11750,Vehicles Travelling West,W 80th Ave & Lamar St,0
40.017364,,-105.276537,,99850,Vehicles Travelling Southeast,Downtown Boulder Station (Ar),0
40.016954,,-105.276516,,99852,Vehicles Travelling Southeast,Downtown Boulder Station Staging,0
39.841655,,-105.07294,,11759,Vehicles Travelling East,W 80th Ave & Pierce St,0
39.842575,,-105.038626,,11758,Vehicles Travelling West,W 80th Ave & Oakwood St,0
39.675366,,-104.820303,,16392,Vehicles Travelling North,S Sable Blvd & Iliff Ave,0
39.687808,,-104.819194,,16393,Vehicles Travelling North,S Sable Blvd & Gunnison Pl,0
39.718937,,-104.819255,,16390,Vehicles Travelling North,Sable Blvd & 2nd Ave,0
39.899746,,-105.069012,,19563,Vehicles Travelling East,W 112th Ave & Newland St,0
39.681397,,-104.819406,,16396,Vehicles Travelling South,S Sable Blvd & Jewell Ave,0
39.899707,,-105.061874,,19565,Vehicles Travelling East,W 112th Ave & Harlan St,0
39.687743,,-104.819367,,16394,Vehicles Travelling South,S Sable Blvd & Gunnison Pl,0
39.682385,,-104.819208,,16395,Vehicles Travelling North,S Sable Blvd & Jewell Ave,0
39.701202,,-104.819172,,16398,Vehicles Travelling North,S Sable Blvd & Kentucky Dr,0
39.700626,,-104.819443,,16399,Vehicles Travelling South,S Sable Blvd & Security Dr,0
39.674866,,-104.856934,,14536,Vehicles Travelling West,Iliff Ave & S Lima St,0
39.674053,,-104.875199,,20885,Vehicles Travelling North,S Dayton Way & Iliff Ave,0
39.671405,,-104.87521,,20884,Vehicles Travelling North,S Dayton Way & Harvard Ave,0
39.66829,,-104.873463,,20883,Vehicles Travelling North,S Dayton Way & Vassar Ave,0
39.666987,,-104.871305,,20882,Vehicles Travelling West,Yale Ave & S Elmira St,0
39.667599,,-104.867395,,20881,Vehicles Travelling West,Yale Ave & S Havana St,0
39.667457,,-104.867702,,20880,Vehicles Travelling East,Yale Ave & S Havana St,0
39.769304,,-104.91577,,11010,Vehicles Travelling West,38th Ave & Leyden St,0
39.86355,,-105.017544,,18323,Vehicles Travelling West,W 92nd Ave & Bryant Dr,0
39.674892,,-104.866428,,14531,Vehicles Travelling West,Iliff Ave & S Havana St,0
39.578887,,-105.052283,,25544,Vehicles Travelling North,S Platte Canyon Rd & W Mineral Dr,0
39.674684,,-104.862913,,14532,Vehicles Travelling East,Iliff Ave & S Jamaica St,0
39.660855,,-105.072148,,13289,Vehicles Travelling Northwest,W Dartmouth Ave & S Newland St,0
39.660502,,-105.071459,,13288,Vehicles Travelling Southeast,W Dartmouth Ave & S Newland St,0
39.661605,,-105.037655,,13287,Vehicles Travelling Southwest,W Dartmouth Ave & S Meade St,0
39.66179,,-105.035847,,13286,Vehicles Travelling East,W Dartmouth Ave & S Mabry Ct,0
39.67486,,-104.862226,,14533,Vehicles Travelling West,Iliff Ave & S Jamaica St,0
39.661917,,-105.035625,,13283,Vehicles Travelling West,W Dartmouth Ave & S Lowell Blvd,0
39.659714,,-105.06744,,13282,Vehicles Travelling East,W Dartmouth Ave & S Lamar St,0
39.659818,,-105.067686,,13281,Vehicles Travelling West,W Dartmouth Ave & S Lamar St,0
39.660399,,-104.858625,,13280,Vehicles Travelling West,Dartmouth Ave & S Kenton St,0
39.711275,,-105.025562,,11992,Vehicles Travelling West,W Alameda Ave & S Federal Blvd,0
39.987009,,-105.154949,,17888,Vehicles Travelling West,South Boulder Rd & Washington Ave,0
39.863582,,-105.012675,,18322,Vehicles Travelling West,W 92nd Ave & Holiday Mall,0
39.711414,,-104.927325,,11994,Vehicles Travelling West,Alameda Ave & S Forest St,0
39.790473,,-104.810092,,21283,Vehicles Travelling West,53rd Ave & Chambers Rd,0
39.762019,,-104.908747,,15247,Vehicles Travelling West,MLK Blvd & Oneida St,0
39.971974,,-105.090439,,21286,Vehicles Travelling South,Hwy 287 & Empire Rd,0
39.710113,,-104.871104,,11997,Vehicles Travelling Southwest,Alameda Ave & S Galena Way,0
39.972912,,-105.090004,,21285,Vehicles Travelling North,Hwy 287 & Exempla Cir,0
39.592732,,-104.835688,,21938,Vehicles Travelling Southeast,S Tucson Way & Briarwood Ave,0
39.585751,,-104.835657,,21939,Vehicles Travelling South,S Tucson Way & Fremont Pl,0
39.6532,,-104.913586,,14164,Vehicles Travelling West,Hampden Ave & S Monaco Pkwy,0
40.080303,,-105.282082,,20087,Vehicles Travelling North,Hwy 36 & Longhorn Rd,0
40.080087,,-105.282267,,20086,Vehicles Travelling South,Hwy 36 & Longhorn Rd,0
39.827352,,-105.04087,,20082,Vehicles Travelling West,W 72nd Ave & Bradburn Blvd,0
40.048573,,-105.27285,,10390,Vehicles Travelling South,19th St & Redwood Ave,0
40.052543,,-105.27283,,10391,Vehicles Travelling South,19th St & Upland Ave,0
40.052613,,-105.272691,,10392,Vehicles Travelling North,19th St & Upland Ave,0
40.057985,,-105.272817,,10393,Vehicles Travelling South,19th St & Yarmouth Ave,0
39.718454,,-104.991166,,10398,Vehicles Travelling West,W 1st Ave & Bannock St,0
39.718315,,-104.991021,,10399,Vehicles Travelling East,W 1st Ave & Bannock St,0
39.869492,,-104.961893,,16936,Vehicles Travelling South,Vine St & Rowena St,0
39.869649,,-104.96178,,16937,Vehicles Travelling North,Vine St & Rowena St,0
40.029247,,-105.239172,,16930,Vehicles Travelling West,Valmont Rd & Kings Ridge Blvd,0
40.014234,,-105.198501,,16938,Vehicles Travelling North,Vocational Technical Education Center,0
40.014467,,-105.200273,,16939,Vehicles Travelling West,Vo Tech Dr & Education Center Dr,0
40.013393,,-105.282475,,12227,Vehicles Travelling Southwest,Arapahoe Ave & 9th St,0
40.014621,,-105.202388,,12225,Vehicles Travelling East,6400 Block Arapahoe Rd,0
40.014783,,-105.226349,,12222,Vehicles Travelling West,Arapahoe Ave & 55th St,0
40.014624,,-105.206218,,12223,Vehicles Travelling East,Arapahoe Ave & 63rd St,0
40.014857,,-105.235411,,12220,Vehicles Travelling West,Arapahoe Ave & 48th St,0
40.014515,,-105.22462,,12221,Vehicles Travelling East,Arapahoe Ave & 55th St,0
39.796801,,-104.936444,,19977,Vehicles Travelling Southwest,Vasquez Blvd & 56th Ave,0
39.762285,,-105.011124,,16708,Vehicles Travelling North,Tejon St & W 32nd Ave,0
39.846731,,-105.005905,,15878,Vehicles Travelling North,Pecos St & W Marigold Dr,0
39.855221,,-105.005888,,15879,Vehicles Travelling North,Pecos St & Milky Way,0
39.837855,,-105.00621,,15876,Vehicles Travelling South,Pecos St & Elmwood Ln,0
39.73666,,-105.189422,,15701,Vehicles Travelling Northwest,South Golden Rd & W 12th Ave,0
39.736452,,-105.189248,,15702,Vehicles Travelling Southeast,South Golden Rd & W 12th Ave,0
39.784131,,-104.940344,,19974,Vehicles Travelling North,Colorado Blvd & 48th Ave,0
39.733974,,-105.171732,,15704,Vehicles Travelling West,South Golden Rd & Camp George West,0
39.733711,,-105.171819,,15705,Vehicles Travelling East,South Golden Rd & Camp George West,0
39.745308,,-105.206182,,15706,Vehicles Travelling East,South Golden Rd & Grand Ct,0
39.745701,,-105.206536,,15707,Vehicles Travelling West,South Golden Rd & Grand Ct,0
39.750989,,-104.932565,,10574,Vehicles Travelling East,23rd Ave & Dexter St,0
39.751103,,-104.933099,,10575,Vehicles Travelling West,23rd Ave & Dexter St,0
39.750995,,-104.929011,,10576,Vehicles Travelling East,23rd Ave & Elm St,0
39.75111,,-104.929883,,10577,Vehicles Travelling West,23rd Ave & Elm St,0
39.75111,,-104.936454,,10570,Vehicles Travelling West,23rd Ave & Birch St,0
40.017338,,-105.272514,,19979,Vehicles Travelling Southwest,Canyon Blvd & 17th St,0
39.751164,,-104.941231,,10572,Vehicles Travelling West,23rd Ave & Colorado Blvd,0
39.891822,,-104.940354,,18934,Vehicles Travelling South,Colorado Blvd & 108th Ave,0
39.888551,,-104.940347,,18935,Vehicles Travelling South,Colorado Blvd & 106th Ave,0
39.885027,,-104.955884,,18937,Vehicles Travelling West,104th Ave & Columbine St,0
39.907075,,-104.940345,,18930,Vehicles Travelling South,Colorado Blvd & Woodglen Blvd,0
39.903647,,-104.940347,,18931,Vehicles Travelling South,Colorado Blvd & 115th Ave,0
39.899062,,-104.940347,,18932,Vehicles Travelling South,Colorado Blvd & 112th Ave,0
39.700456,,-104.781935,,21421,Vehicles Travelling West,Kentucky Ave & Ada Cir,0
